名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
楼观台国家森林公园,Louguantai National Forest Park,136498,98060,34.052549,108.330111,国家公园|森林,老子写《道德经》的地方,0.0,0,4.1,203,https://youimg1.c-ctrip.com/target/0100r120008jldkjc85F7.jpg
张学良将军公馆,General Zhang Xueliang Residence,130486,10557671,34.25733356504256,108.96717343862312,纪念馆,展示西安事变的历史资料,0.0,0,4.6,130,https://youimg1.c-ctrip.com/target/10011f000001h354mDFD9.jpg
秦岭欢乐世界,Qinling Happy World,1474928,13811289,34.048737,108.857595,游乐场,体验惊心动魄的四环过山车,0.0,0,4.1,110,https://youimg1.c-ctrip.com/target/0101y120008lbaw9nBB06.jpg
粉巷,Fenxiang Alley,1477969,13844848,34.255433,108.945364,特色街区,逛西安古旧书店,0.0,0,4.4,123,https://youimg1.c-ctrip.com/target/100b1f000001gsm31F57F.jpg
沙河湿地公园,Shahe Wetland Park,1479087,15009187,34.137948,108.210754,湿地|4A景区,有关中民俗的水景湿地,0.0,0,4.4,177,https://youimg1.c-ctrip.com/target/0100t120009ge2omu1151.jpg
秦龙温泉,Qinlong Hot Spring,136615,10758967,34.04692,108.778656,泡温泉,集温泉洗浴娱乐等为一体,0.0,0,4.4,230,https://youimg1.c-ctrip.com/target/100k0r000000he6veDF74.jpg
卧龙寺,Wolong Temple,52696,84627,34.25413,108.954903,寺庙,陕西较早的佛教寺院之一,0.0,0,4.5,116,https://youimg1.c-ctrip.com/target/100s0c00000066kx5EB8C.jpg
未央湖游乐园,Weiyang Lake Recreation Garden,121492,10538837,34.402525,108.985414,游乐场,既可烧烤露营又可玩沙戏水,0.0,0,4.0,109,https://youimg1.c-ctrip.com/target/01A3l120008e0kj75BAB9.jpg
阿姑泉牡丹苑风景区,Aguquanmudanyuan Sceneic Area,73330,89245,34.01175690550373,108.61236388368312,园林花园,三口千年不涸的泉,0.0,0,4.3,202,https://youimg1.c-ctrip.com/target/10061f000001gqup5BB45.jpg
翠华山滑雪场,Cuihua Mountain Ski Resort,130646,93991,33.968538,109.023597,户外滑雪,秦岭第一天然雪场,0.0,0,4.3,211,https://youimg1.c-ctrip.com/target/10030b00000059b6nF3F1.jpg
秦岭国家植物园,,2567552,38377491,34.067067,108.36135,植物园,面积宽广，植被分带清晰,0.0,0,3.9,102,https://youimg1.c-ctrip.com/target/100q1f000001grim55375.jpg
唐大慈恩寺遗址公园,Tangda Ci'ensi Relic Site Park (South Gate),1474929,13811302,34.21751534678541,108.96729707756552,城市公园,佛教文化主题园林,0.0,0,4.6,191,https://youimg1.c-ctrip.com/target/1A0l13000000vi6vbFEB9.jpg
祥峪森林公园,Xiangyu Forest Park,1473775,13806909,33.966044,108.809538,瀑布|森林,高耸于千亩盆地之间,0.0,0,4.3,107,https://youimg1.c-ctrip.com/target/100712000000swfhk4478.jpg
清凉山森林公园,Qingliangshan Forest Park,1475826,13822193,34.17477711658534,108.93306769098325,城市公园,林木繁茂、繁花似锦,0.0,0,4.5,124,https://youimg1.c-ctrip.com/target/0102z120008a58lo83EAD.jpg
赵公明文化景区,Zhaogongming Culture Sceneic Area,130641,10545586,34.076036,108.342058,文化旅游区,欣赏规模宏大的道教宫观,0.0,0,4.3,181,https://youimg1.c-ctrip.com/target/350d1c000001cnqn1B0EE.jpg
香积寺,Xiangji Temple,6097,76839,34.122739,108.892492,寺庙,中国佛教净土祖庭,0.0,0,4.4,150,https://youimg1.c-ctrip.com/target/100i1f000001gp589CF35.jpg
大唐芙蓉园《大唐追梦》,Tang Paradise Dreams Of Tang Dynasty,5637413,71540677,34.212717,108.97436,演出,一池曲江水，千秋盛唐梦,0.0,0,4.4,140,https://youimg1.c-ctrip.com/target/0102h12000853rsqe4904.jpg
