名称,英文名,id,poiID,经度,维度,标签,特色,价格,最低价格,评价分数,评论数量,封面图片
蒲津公园,Pujin Park,1461220,13759352,22.750883830942186,108.49225260593404,4A景区|雕塑雕像|岩石,内有10公斤的灵龟,0.0,0,4.5,32,https://youimg1.c-ctrip.com/target/100k0k000000bzrakE4E7.jpg
雾森景观广场,Wusenjingguan Square,1462556,13759563,22.806723259537932,108.35773664285284,广场,,0.0,0,4.8,30,https://youimg1.c-ctrip.com/target/0106p120009f0v8obE5D6.jpg
广西规划馆,Guangxi Planning Museum,1673676,18458871,22.754172,108.375262,4A景区|展览馆,了解广西的规划和发展,0.0,0,4.3,34,https://youimg1.c-ctrip.com/target/0101k120009d38f19F67D.jpg
金狮巷民居群,Jinshi Lane Residential Buildings,1713959,22866597,22.814267,108.319804,特色街区,清末遗存古民居,0.0,0,4.4,34,https://youimg1.c-ctrip.com/target/100n1800000151k13F74A.jpg
台湾花卉园,Guangxi Taiwan Flower Industrial Park,1419676,13707434,22.587580271847262,108.22289895194463,植物园,,0.0,0,4.6,29,https://youimg1.c-ctrip.com/target/0103t120008qj64y247A5.jpg
武鸣县,Wuming County,1418578,13703396,23.159223561331522,108.27481947314568,城市地标,,0.0,0,4.4,29,https://youimg1.c-ctrip.com/target/0105f120008daa640CCE1.jpg
明阳农场,Mingyang Farm,1419678,13714351,22.552819279099875,108.23895042236684,,欣赏迷人的格桑花,0.0,0,4.3,27,https://youimg1.c-ctrip.com/target/10010k000000c7fs273CC.jpg
广西珍贵树种展示园,Guangxi Precious Tree Species Exhibition Garden,1987366,30431437,22.791399686728777,108.38930005395086,植物园,,0.0,0,4.6,24,https://youimg1.c-ctrip.com/target/01023120008s73pv6DA0F.jpg
桃花岛,Taohua Island,1418632,13703453,22.78874510571351,108.3997874232935,花海,三面为谷中间为岛,0.0,0,4.6,27,https://youimg1.c-ctrip.com/target/10020s000000idjd29576.jpg
粤东会馆,Yuedong Assembly Hall,1429942,13719233,22.814394636130135,108.31248412184692,历史建筑,清代历史建筑,0.0,0,4.5,28,https://youimg1.c-ctrip.com/target/10090x000000lcqz5D09D.jpg
粉之都米粉博物馆,Fenzhidou Mifen Museum,5103359,57127126,22.8283988319791,108.36156974165073,博物馆,,0.0,0,4.5,28,https://youimg1.c-ctrip.com/target/100w10000000puwfy4D88.jpg
金三角军事体验俱乐部,Jinsanjiao Junshi Tiyan Club,1415018,13554032,22.81308286649688,108.41100973341473,真人CS,体验真人CS的乐趣,0.0,0,4.5,24,https://youimg1.c-ctrip.com/target/100h1f000001grvqr56C5.jpg
西津湖,Xijin Lake,1459916,13753731,22.654111,109.24732,湖泊|水利工程,碧波荡漾、烟波浩渺,0.0,0,4.0,28,https://youimg1.c-ctrip.com/target/10070k000000cqfrj4E77.jpg
雁江古镇,Yanjiang Ancient Town,1460451,13754350,23.268235,107.638833,古城古镇,漫步古色古香街道,0.0,0,3.8,27,https://youimg1.c-ctrip.com/target/100d0x000000kzp8q241D.jpg
南宁兴宁路步行街,XingNing Lu BuXingJie,5168093,58303938,22.81647175476063,108.3199249390127,特色街区,南宁繁华百年商业老街之一,0.0,0,4.3,39,https://youimg1.c-ctrip.com/target/1A0m180000014oo3y2268.jpg
南宁青秀山国际高尔夫球场,Nanning Qingxiu Mountain International Golf Court,1408287,10762773,22.782077598564918,108.41973864271793,高尔夫,,0.0,0,4.4,23,https://youimg1.c-ctrip.com/target/0103y120008ov0j9b7A1C.jpg
布泉河,Buquan River,1418601,13703378,23.09076597196076,107.45143211912595,河流,从山脚下涌出水源,0.0,0,4.4,25,https://youimg1.c-ctrip.com/target/0104p1200092lla9r7A29.jpg
冬泳亭,Winter Swimming Pavilion,1460362,13754234,22.81159832853229,108.31984030324156,历史建筑,六柱六角形,0.0,0,4.5,20,https://youimg1.c-ctrip.com/target/10060x000000layts94E7.jpg
广西革命纪念馆,,4657752,52121710,22.849737381189534,108.38400826660842,纪念馆,,0.0,0,5.0,19,https://youimg1.c-ctrip.com/target/0102o1200099mabkh254B.png
中华茉莉园,Chinese Jasmine Garden,1701274,20940892,22.781757397112614,109.25747340490429,花海,万亩茉莉花花海,0.0,0,4.5,27,https://youimg1.c-ctrip.com/target/100u0k000000bdg7512D4.jpg
广西大明山滑翔伞基地,Guangxi Daming Shan Huaxiangsan Base,79937431,79937431,23.513466,108.339745,滑翔伞,,0.0,0,5.0,48,https://youimg1.c-ctrip.com/target/0101q120008by4qp7DD23.jpg
宝华山,Mount Baohua,1701292,20940909,22.620041,109.285526,山岳,观赏珍贵的鸟类,0.0,0,4.7,24,https://youimg1.c-ctrip.com/target/100w1f000001gwbq4E305.jpg
莲音寺,Lianyin Temple,1418659,13706375,23.498838,108.599224,寺庙,,0.0,0,4.4,17,https://youimg1.c-ctrip.com/target/10071f000001h6y9l4199.jpg
